strain_id,strain_code,strain_name,genus,species,origin,environment,n_colonies,n_replicate_wells,timepoint_h,area_median,area_mean,area_var,area_sd,l_median,l_mean,l_var,l_sd,a_median,a_mean,a_var,a_sd,b_median,b_mean,b_var,b_sd
284,DBVPG_10753,10753,Rhodotorula,Rhodotorula kratochvilovae,Italy,built env,4,4,78.0,15808.0,15486.25,7160064.916666668,2675.8297622731284,77.02424421066516,77.08049253956713,0.17092316478822311,0.4134285485887774,3.0497872634102086,3.0762070935935335,0.0753090427420197,0.2744249309775256,5.043829297313584,4.892673446396762,0.3232571617086816,0.568557087466757
310,DBVPG_7539,7539,Rhodotorula,Rhodotorula kratochvilovae,Italy,unknown,4,4,78.0,15578.0,14589.5,9758326.333333332,3123.831995055645,76.61155014585457,76.75920761234784,0.3966452223486568,0.6297977630546625,3.906554848639027,3.7514519669296713,0.15727520779605073,0.3965793839775975,4.1403200838873335,4.082400423608745,0.47330406436760813,0.687970976399156
317,DBVPG_10619,10619,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,25513.5,24212.5,40960353.666666664,6400.02763014869,74.14002870819812,74.16886670025202,0.51619550175845,0.7184674674322074,10.28321441548194,10.463282712297142,1.4440688607219396,1.2016941627227535,4.3327661296897695,4.226184583375092,0.6894746837372239,0.8303461228531291
293,DBVPG_10780,10780,Rhodotorula,Rhodotorula mucilaginosa,Italy,snow_ice,4,4,78.0,27402.5,25134.5,44218981.666666664,6649.735458397324,74.0993220499455,74.26880080299611,0.8713187800296276,0.9334445779100266,11.237343484091362,11.333218629151098,0.2071945214038462,0.455186249137478,4.430262593079382,4.724786389627039,0.7521196998370195,0.8672483495729579
268,DBVPG_10842,10842,Rhodotorula,Rhodotorula mucilaginosa,Italy,snow_ice,4,4,78.0,19733.5,21886.0,22787951.333333332,4773.672730019658,77.30223838899298,76.98101032129688,1.1142182553681066,1.0555653723801792,7.311493831541727,7.031852009847975,0.7535119337652553,0.8680506516127128,0.43213546724570895,0.5354670100274989,0.2106091066778538,0.45892167815200646
277,DBVPG_10882,10882,Rhodotorula,Rhodotorula mucilaginosa,Italy,rock,4,4,78.0,12714.0,12321.25,8083302.916666667,2843.115002363898,75.8832967905158,75.8482821993207,0.18328633383623208,0.4281195321825811,8.12218801791148,8.281754197571315,0.3460812120806964,0.5882866750834124,1.6269488500566198,1.6520801177647289,0.4483009260415601,0.6695527806241716
286,DBVPG_10886,10886,Rhodotorula,Rhodotorula mucilaginosa,Italy,rock,4,4,78.0,15131.0,15506.5,1939929.0,1392.8133399705791,77.76558317351325,77.7574803125114,0.027889923604744567,0.16700276526077215,10.860852984740738,10.885773285178743,0.0734412569030821,0.27100047399051186,0.3169294995346905,0.33697483137196116,0.0036278716517286103,0.06023181594247853
295,DBVPG_10937,DBVPG 10937,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,37416.0,32584.0,157529920.66666666,12551.092409295163,74.26324803053177,74.51279570910376,0.6398759415764567,0.7999224597274768,10.370456584157779,10.482787829733851,0.6239240296204913,0.7898886184902852,3.834323678445084,3.8462583070054377,0.039035035110112776,0.19757286025695123
201,DBVPG_3044,DBVPG 3044,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,3,3,78.0,17104.0,22290.666666666668,259527974.33333337,16109.871952729276,73.64859850421438,73.565201832766,1.0620721180451596,1.0305688322694218,6.352793097920806,7.173855477147495,2.360091824105765,1.5362590354838488,2.142857908895468,2.1641219544515367,0.010214142014797506,0.10106503853854461
210,DBVPG_3045,3045,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,16411.0,18237.5,21890483.0,4678.7266430087575,74.76735629402378,74.7523444344803,0.7759433483253971,0.8808764659845313,5.0700704061369954,5.228265916710919,0.31455550049126657,0.560852476584767,1.8120656586383066,1.8935442438273138,0.24108474346459866,0.4910038120672778
219,DBVPG_3090,3090,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,25491.5,25832.25,13006896.25,3606.507486474969,74.35781624633528,74.36397929810703,0.05375952668236474,0.2318610072486634,10.86499032997075,10.84116015786371,0.14061316696645756,0.3749842222900286,4.600482171056253,4.5539038651870065,0.023286372971781846,0.15259873188130316
228,DBVPG_3235,3235,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,26557.0,24215.5,28515806.33333334,5340.019319565552,77.1034892960052,76.86632596520312,1.0952906388578854,1.0465613402270721,5.9602016323578315,5.787755382517204,0.35531013536863815,0.5960789673932794,1.742244435699275,1.7209290412570328,0.05015984802998145,0.22396394359356475
249,DBVPG_3236,3236,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,2,2,78.0,12153.5,12153.5,1300884.5,1140.5632380539012,79.12316513394958,79.12316513394958,0.31677728193384447,0.5628297095337492,2.982280941340579,2.982280941340579,0.023679782975339476,0.1538823673308267,-1.6415714610144183,-1.6415714610144183,0.006510313925692863,0.08068651638094722
237,DBVPG_3237,3237,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,24667.0,24807.0,981942.0,990.9298663376737,76.66846440182499,76.7429250794354,0.24137072070912388,0.49129494268628887,8.790319349610082,8.813298966518307,0.04954480391865437,0.22258662115826813,0.5113416127515591,0.48837242228049194,0.014097279135431058,0.11873196341100006
166,DBVPG_3238,3238,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,17954.0,21812.5,80080825.66666667,8948.78906146897,74.76121443649538,74.65193451567902,0.1534262844361123,0.39169667401716896,6.691379263650738,7.438307700412622,3.1015075034914976,1.7611097363570214,3.193917648917688,3.2094092296987426,0.27083756658688135,0.5204205670290917
175,DBVPG_3239,3239,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,12250.5,15461.25,58453191.58333334,7645.4686961188545,72.66233036476874,73.02511545624772,1.2306694906057756,1.1093554392555056,6.49425931659893,7.580591620110676,8.482195098285393,2.9124208312476743,3.396594532713565,4.450681944104029,4.694990643765746,2.1667927089977357
193,DBVPG_3381,3381,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,3,78.0,31172.5,31239.75,8051330.25,2837.486607897912,75.35647171924393,75.14578468495344,0.279932761880294,0.5290867243470525,8.964989342992585,8.96081124555947,0.044556788895975315,0.2110847907736967,3.5967596602486385,3.605104419708555,0.016711026861125477,0.1292711369994303
202,DBVPG_3382,3382,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,26019.5,28505.5,72290113.66666667,8502.35930002177,73.52440813196691,73.50988646478643,0.047205521568744184,0.21726831699247864,10.683003429470205,10.464488475877351,0.46786022956480977,0.684003091780154,4.048314491082545,4.063398872464766,0.033073947132461735,0.1818624401366641
211,DBVPG_3383,3383,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,21660.0,21196.5,33064764.333333332,5750.196895179619,73.30265616673032,73.36727391698885,0.5879951096091989,0.7668083917180346,10.756864943207406,10.50920094337112,2.6019309626760396,1.6130502046359374,4.385729304719543,4.446566872074503,0.06264988314478738,0.2502995867850912
220,DBVPG_3384,3384,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,24002.0,21862.75,46147602.25,6793.2026504440455,74.1544506154751,73.78903264202745,1.2948485729655346,1.1379141325098017,10.47057287251507,9.967086170947923,1.5051487625566777,1.2268450442320242,4.13870039593297,4.249664674306689,0.4230705502770063,0.6504387367592788
229,DBVPG_3442,3442,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,21002.5,21221.25,19113392.916666668,4371.8866541421985,75.48658580936237,75.69789337843898,6.61429089747201,2.5718263738969647,6.885870965623181,7.2352334996401915,1.7668774588597722,1.329239428718458,2.3602578746491023,2.4174133790589725,1.027805057463715,1.0138072092186536
238,DBVPG_3443,3443,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,17043.0,18711.75,34742255.583333336,5894.25615182555,73.52612111984315,73.41119685037711,0.13165531232674108,0.36284337161748054,8.845482272626922,9.123291780421532,1.366907696093661,1.169148278061282,4.574347319606087,4.578215798202756,0.032100609595892234,0.17916642987985287
167,DBVPG_3444,3444,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,20488.0,21536.25,37829098.25,6150.53641969544,76.08643365990181,75.93317070580525,0.5002416943147465,0.7072776642272443,5.728098858387737,6.914217274809863,6.425787254062526,2.5349136581080085,1.864170152802641,1.7532944025360293,0.3027478319670949,0.5502252556608929
258,DBVPG_3445,3445,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,26459.0,24821.75,32378435.58333333,5690.205232092541,76.12007533498192,75.793567317377,1.1178754427114257,1.0572962889897164,10.210265010253641,9.971818685576318,0.3011952456331146,0.5488125778743729,0.7413929606291836,1.2469450845573937,1.3627738663978477,1.1673790585743122
267,DBVPG_3446,3446,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,27871.0,44269.25,1525777003.5833333,39061.19562408879,75.37700001245898,75.386774460281,1.0357101995066198,1.017698481627353,5.462983531189472,4.930747089066358,6.387832874918913,2.5274162448870414,2.732312078764887,2.268148825328467,1.5827040486884787,1.2580556619992926
176,DBVPG_3538,3538,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,24103.0,24448.75,301852340.25,17373.89824564424,73.52800494273924,73.47561143257698,0.30316784647658007,0.5506067984293148,8.286221582505664,8.251272850183913,1.5486344072529692,1.2444414037040752,4.696566464724516,4.428547308989628,0.5606248890337703,0.7487488824925018
239,DBVPG_3774,3774,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,17560.5,17849.75,115675233.58333333,10755.242144337491,76.68800131703415,76.4412595356998,0.9426131038611013,0.9708826416519668,5.7528138062290655,5.5956657615228576,0.7049630849180457,0.8396207982881592,-0.23203106412234553,-0.16709014890815832,0.4145089062752241,0.6438236608538274
168,DBVPG_3775,3775,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,15948.5,16684.25,21989292.916666668,4689.2742419980805,74.20893678628548,74.76109488675225,2.2495556539108037,1.4998518773234921,8.246069579097625,8.400693449656604,0.19010831101968584,0.4360141179132688,1.9443377422495023,2.0133885761779435,0.470265326935841,0.6857589422937487
177,DBVPG_3776,3776,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,20751.0,21315.25,2163600.9166666665,1470.9183922524956,75.68613928294116,75.61372477863573,0.02752514461693883,0.1659070360682115,9.022414066415852,9.047523461311027,0.06433626011673955,0.25364593455590717,0.7787959954818569,0.7904587915268962,0.023553411753949774,0.15347120822470178
186,DBVPG_3777,3777,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,22324.0,22510.0,8512214.666666664,2917.5699934477434,74.57994702612885,74.36228563665327,0.2370876087637845,0.48691642893189024,9.529111190965583,9.510313153730687,0.016361293927411133,0.127911273652525,1.341824767159272,1.242176472055101,0.13795987969557283,0.3714295083802212
276,DBVPG_3778,3778,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,24801.0,22630.75,33028970.25,5747.083629981384,75.30448772949183,75.23791402156583,0.987955526889175,0.9939595197437243,9.222872579230295,8.91145140898368,0.6435514451058602,0.8022165824176537,1.1130094716009786,1.1157538081314007,0.0036074214661789,0.06006181371036759
285,DBVPG_3780,3780,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,19853.5,19389.75,5478546.916666667,2340.629598348843,75.88093826499212,75.84827778189035,0.19931245082344676,0.4464442303619196,9.758718778429445,9.716316552777215,0.09291881506158602,0.3048258766272739,1.4679730321584095,1.407149759170112,0.056938547647888645,0.23861799523063773
204,DBVPG_3854,3854,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,3,78.0,17606.5,14748.5,101287251.0,10064.156745599703,74.39813356160641,74.17090378796857,0.9918579626872132,0.9959206608396138,6.922908291967955,6.411113966586273,2.4877611801497137,1.5772638270592887,2.3113733302622452,1.8619883668508974,2.511169061846255,1.5846668614716013
213,DBVPG_3855,3855,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,20881.5,19478.5,16325603.000000002,4040.4953904193485,75.32238242702488,75.31268641643612,0.110402531477037,0.332268763920169,6.83210537240525,6.857408740602395,0.037130976117867705,0.19269399606076912,2.815533834179351,2.838512515746056,0.02878662031715178,0.16966620263668242
222,DBVPG_3856,3856,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,21724.0,21217.5,5680593.000000001,2383.399462952025,75.2733499399803,74.80256899495254,1.8785532225369355,1.3706032330827675,6.287246049991035,6.4267745524203415,0.14192368655541293,0.37672760259292515,2.785893001144879,2.7731658789584945,0.3239982705328919,0.569208459646281
231,DBVPG_3857,3857,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,48308.5,45739.5,109801529.66666667,10478.622508071692,77.10768453443538,76.88623549216715,0.2605584602150301,0.5104492729106684,9.00830363798892,9.007998924616157,0.019504589709053406,0.13965883326540218,7.353547036384322,7.380767802392857,0.04068583040670704,0.20170728892805792
240,DBVPG_3858,3858,Rhodotorula,Rhodotorula mucilaginosa,Italy,insect,4,4,78.0,26013.5,25209.75,48918784.25,6994.19646921646,74.260965512675,74.32536536043033,0.0826901609103876,0.28755896944868126,9.594548153328525,9.316686081743782,0.5846985363460256,0.7646558286876689,3.691460239133504,3.7217259856021565,0.05540165963933618,0.23537557145833163
169,DBVPG_3983,3983,Rhodotorula,Rhodotorula mucilaginosa,Italy,cave,4,4,78.0,11840.0,15918.25,128683886.91666669,11343.892053288708,74.18823306564354,74.3572699891261,1.3527290068022693,1.163068788508345,5.865843787780545,6.759927866089983,4.232103302012603,2.057207646790329,2.483832603801556,2.5107360786834203,0.06985077017117915,0.2642929627727139
178,DBVPG_3984,3984,Rhodotorula,Rhodotorula mucilaginosa,Italy,cave,4,3,78.0,24295.5,23130.25,19419882.916666668,4406.799622931211,73.61806688744757,73.49044626453033,0.7394117710259872,0.8598905575862472,6.681480733458367,6.731170143475406,0.06656067900847441,0.2579935638896335,2.4988349353613106,2.6115910891896275,0.27741372317023644,0.5267007909337487
196,DBVPG_4201,4201,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,78.0,24044.5,22682.5,21286572.33333334,4613.737349842678,76.2210987826867,76.13104119853969,1.3586961812563814,1.1656312372514652,9.606106127676275,9.474902090405863,0.7012291623170235,0.8373942693361494,0.4575513286637689,0.49952524569114587,0.02902676931531267,0.17037244294577886
205,DBVPG_4202,4202,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,24834.0,46756.25,2038958298.25,45154.82585781945,74.90183873119796,74.40614574272975,1.3777879977696148,1.1737921441931765,9.952896929814077,7.86499542274724,19.9235187728345,4.463576903430084,1.642205291539972,1.4503680187038042,0.3845942272206626,0.6201566150745008
214,DBVPG_4203,4203,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,78.0,20379.5,20046.0,1211393.9999999993,1100.6334539709392,75.47469047406992,75.4319668394553,0.6017186311716363,0.7757052476112536,9.161799087137961,9.21077755789538,0.09018764196423257,0.30031257376978504,0.12579602301953097,0.04612607308119576,0.03244477957362716,0.18012434475558034
223,DBVPG_4304,4304,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,4,78.0,21963.0,21663.5,14093521.0,3754.133854832563,76.01335431136846,75.58393608389767,1.8969866602224021,1.3773113882569918,9.39369863365927,9.351004819558584,0.17840046671317153,0.4223747941262257,0.548054311843893,0.5172835609339954,0.10515244180794402,0.32427217242301876
232,DBVPG_4376,4376,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,26122.0,24722.75,33296178.25,5770.284070130343,75.33337363454996,74.99419293326253,1.0232961116719432,1.0115809961006301,6.836016493476469,6.880796282190939,0.3175288349925624,0.5634969698166641,3.202943409675707,3.181004668074933,0.05888243736307668,0.24265703650023562
241,DBVPG_4377,4377,Rhodotorula,Rhodotorula mucilaginosa,Italy,marine,4,4,78.0,17699.5,15188.0,114487284.66666667,10699.873114512464,74.4481928492064,74.13043888369869,2.1027228234442554,1.4500768336347751,9.019000363162375,7.657739745152666,12.702575180658739,3.564067224486477,0.9902571974967134,0.4521563424210756,1.6250415922103667,1.2747711921009066
170,DBVPG_4378,4378,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,12082.0,14930.5,59582907.66666668,7718.996545320297,73.89952367072631,73.93233053770297,0.6053709702504002,0.7780558914695012,7.484272338502491,8.194870046751651,3.2359098864280775,1.7988634985534833,1.9239392193625249,2.650965990553528,2.4253880318002965,1.557365734758633
179,DBVPG_4379,4379,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,78.0,25937.0,21966.25,82224058.91666667,9067.748282603938,73.96037782027871,73.54111708864994,2.0128226798604234,1.4187398210596696,12.099994834489134,11.503364185175357,1.920582476870856,1.3858508133528862,3.673670324964834,3.688877338803018,0.05743617670439116,0.23965845844532832
188,DBVPG_4380,4380,Rhodotorula,Rhodotorula mucilaginosa,Italy,sand,4,4,78.0,25669.0,25104.0,21553098.0,4642.531421541485,76.19975026817175,76.0848410587474,0.976809362260988,0.9883366644322106,4.930778181604506,4.8184134340653255,0.1792054768452486,0.42332667863630874,1.3961239928675373,1.361028048167634,0.056424599010716336,0.23753862635520215
